,file_name,tag
171,dataset\sphere\raw\raw_452.png,0
172,dataset\sphere\raw\raw_450.png,0
173,dataset\sphere\raw\raw_496.png,0
174,dataset\sphere\raw\raw_205.png,0
175,dataset\sphere\raw\raw_136.png,0
176,dataset\sphere\raw\raw_276.png,0
177,dataset\sphere\raw\raw_423.png,0
178,dataset\sphere\raw\raw_369.png,0
179,dataset\sphere\raw\raw_406.png,0
180,dataset\sphere\raw\raw_067.png,0
181,dataset\sphere\raw\raw_215.png,0
182,dataset\sphere\raw\raw_446.png,0
183,dataset\sphere\raw\raw_411.png,0
184,dataset\sphere\raw\raw_357.png,0
185,dataset\sphere\raw\raw_022.png,0
186,dataset\sphere\raw\raw_013.png,0
187,dataset\sphere\raw\raw_441.png,0
188,dataset\sphere\raw\raw_170.png,0
189,dataset\sphere\raw\raw_472.png,0
190,dataset\sphere\raw\raw_333.png,0
191,dataset\sphere\raw\raw_198.png,0
192,dataset\sphere\raw\raw_420.png,0
193,dataset\sphere\raw\raw_173.png,0
194,dataset\sphere\raw\raw_440.png,0
195,dataset\sphere\raw\raw_438.png,0
196,dataset\sphere\raw\raw_257.png,0
197,dataset\sphere\raw\raw_246.png,0
198,dataset\sphere\raw\raw_386.png,0
199,dataset\sphere\raw\raw_391.png,0
200,dataset\sphere\raw\raw_100.png,0
201,dataset\sphere\raw\raw_340.png,0
202,dataset\sphere\raw\raw_458.png,0
203,dataset\sphere\raw\raw_248.png,0
204,dataset\sphere\raw\raw_325.png,0
205,dataset\sphere\raw\raw_234.png,0
206,dataset\sphere\raw\raw_497.png,0
207,dataset\sphere\raw\raw_404.png,0
208,dataset\sphere\raw\raw_278.png,0
209,dataset\sphere\raw\raw_223.png,0
210,dataset\sphere\raw\raw_211.png,0
211,dataset\sphere\raw\raw_194.png,0
212,dataset\sphere\raw\raw_131.png,0
213,dataset\sphere\raw\raw_152.png,0
214,dataset\sphere\raw\raw_342.png,0
215,dataset\sphere\raw\raw_488.png,0
216,dataset\sphere\raw\raw_417.png,0
217,dataset\sphere\raw\raw_329.png,0
218,dataset\sphere\raw\raw_103.png,0
219,dataset\sphere\raw\raw_214.png,0
220,dataset\sphere\raw\raw_000.png,0
221,dataset\sphere\raw\raw_307.png,0
222,dataset\sphere\raw\raw_293.png,0
223,dataset\sphere\raw\raw_291.png,0
224,dataset\sphere\raw\raw_034.png,0
225,dataset\sphere\raw\raw_361.png,0
226,dataset\sphere\raw\raw_230.png,0
227,dataset\sphere\raw\raw_409.png,0
228,dataset\sphere\raw\raw_433.png,0
229,dataset\sphere\raw\raw_165.png,0
230,dataset\sphere\raw\raw_490.png,0
231,dataset\sphere\raw\raw_495.png,0
232,dataset\sphere\raw\raw_326.png,0
233,dataset\sphere\raw\raw_197.png,0
234,dataset\sphere\raw\raw_390.png,0
235,dataset\sphere\raw\raw_092.png,0
236,dataset\sphere\raw\raw_328.png,0
237,dataset\sphere\raw\raw_209.png,0
238,dataset\sphere\raw\raw_256.png,0
239,dataset\sphere\raw\raw_154.png,0
240,dataset\sphere\raw\raw_398.png,0
241,dataset\sphere\raw\raw_240.png,0
242,dataset\sphere\raw\raw_073.png,0
243,dataset\sphere\raw\raw_250.png,0
244,dataset\sphere\raw\raw_284.png,0
245,dataset\sphere\raw\raw_260.png,0
246,dataset\sphere\raw\raw_138.png,0
247,dataset\sphere\raw\raw_313.png,0
248,dataset\sphere\raw\raw_463.png,0
249,dataset\sphere\raw\raw_192.png,0
250,dataset\sphere\raw\raw_349.png,0
251,dataset\sphere\raw\raw_481.png,0
252,dataset\sphere\raw\raw_124.png,0
253,dataset\sphere\raw\raw_324.png,0
254,dataset\sphere\raw\raw_011.png,0
255,dataset\sphere\raw\raw_121.png,0
256,dataset\sphere\raw\raw_252.png,0
257,dataset\sphere\raw\raw_044.png,0
258,dataset\sphere\raw\raw_074.png,0
259,dataset\sphere\raw\raw_090.png,0
260,dataset\sphere\raw\raw_274.png,0
261,dataset\sphere\raw\raw_374.png,0
262,dataset\sphere\raw\raw_068.png,0
263,dataset\sphere\raw\raw_081.png,0
264,dataset\sphere\raw\raw_182.png,0
265,dataset\sphere\raw\raw_082.png,0
266,dataset\sphere\raw\raw_435.png,0
267,dataset\sphere\raw\raw_367.png,0
268,dataset\sphere\raw\raw_427.png,0
269,dataset\sphere\raw\raw_372.png,0
270,dataset\sphere\raw\raw_262.png,0
271,dataset\sphere\raw\raw_238.png,0
272,dataset\sphere\raw\raw_456.png,0
273,dataset\sphere\raw\raw_019.png,0
274,dataset\sphere\raw\raw_047.png,0
275,dataset\sphere\raw\raw_137.png,0
276,dataset\sphere\raw\raw_001.png,0
277,dataset\sphere\raw\raw_149.png,0
278,dataset\sphere\raw\raw_405.png,0
279,dataset\sphere\raw\raw_174.png,0
280,dataset\sphere\raw\raw_029.png,0
281,dataset\sphere\raw\raw_117.png,0
282,dataset\sphere\raw\raw_388.png,0
283,dataset\sphere\raw\raw_315.png,0
284,dataset\sphere\raw\raw_294.png,0
285,dataset\sphere\raw\raw_348.png,0
286,dataset\sphere\raw\raw_337.png,0
287,dataset\sphere\raw\raw_024.png,0
288,dataset\sphere\raw\raw_195.png,0
289,dataset\sphere\raw\raw_263.png,0
290,dataset\sphere\raw\raw_279.png,0
291,dataset\sphere\raw\raw_069.png,0
292,dataset\sphere\raw\raw_114.png,0
293,dataset\sphere\raw\raw_455.png,0
294,dataset\sphere\raw\raw_140.png,0
295,dataset\sphere\raw\raw_191.png,0
296,dataset\sphere\raw\raw_177.png,0
297,dataset\sphere\raw\raw_396.png,0
298,dataset\sphere\raw\raw_189.png,0
299,dataset\sphere\raw\raw_468.png,0
300,dataset\sphere\raw\raw_007.png,0
301,dataset\sphere\raw\raw_316.png,0
302,dataset\sphere\raw\raw_437.png,0
303,dataset\sphere\raw\raw_227.png,0
304,dataset\sphere\raw\raw_334.png,0
305,dataset\sphere\raw\raw_171.png,0
306,dataset\sphere\raw\raw_207.png,0
307,dataset\sphere\raw\raw_032.png,0
308,dataset\sphere\raw\raw_356.png,0
309,dataset\sphere\raw\raw_413.png,0
310,dataset\sphere\raw\raw_309.png,0
311,dataset\sphere\raw\raw_318.png,0
312,dataset\sphere\raw\raw_314.png,0
313,dataset\sphere\raw\raw_072.png,0
314,dataset\sphere\raw\raw_281.png,0
315,dataset\sphere\raw\raw_466.png,0
316,dataset\sphere\raw\raw_132.png,0
317,dataset\sphere\raw\raw_133.png,0
318,dataset\sphere\raw\raw_107.png,0
319,dataset\sphere\raw\raw_148.png,0
320,dataset\sphere\raw\raw_271.png,0
321,dataset\sphere\raw\raw_141.png,0
322,dataset\sphere\raw\raw_297.png,0
323,dataset\sphere\raw\raw_128.png,0
324,dataset\sphere\raw\raw_135.png,0
325,dataset\sphere\raw\raw_363.png,0
326,dataset\sphere\raw\raw_105.png,0
327,dataset\sphere\raw\raw_023.png,0
328,dataset\sphere\raw\raw_448.png,0
329,dataset\sphere\raw\raw_287.png,0
330,dataset\sphere\raw\raw_112.png,0
331,dataset\sphere\raw\raw_070.png,0
332,dataset\sphere\raw\raw_462.png,0
333,dataset\sphere\raw\raw_394.png,0
334,dataset\sphere\raw\raw_444.png,0
335,dataset\sphere\raw\raw_415.png,0
336,dataset\sphere\raw\raw_028.png,0
337,dataset\sphere\raw\raw_269.png,0
338,dataset\sphere\raw\raw_004.png,0
339,dataset\sphere\raw\raw_486.png,0
340,dataset\sphere\raw\raw_264.png,0
341,dataset\sphere\raw\raw_449.png,0
342,dataset\sphere\raw\raw_009.png,0
343,dataset\sphere\raw\raw_247.png,0
344,dataset\sphere\raw\raw_273.png,0
345,dataset\sphere\raw\raw_454.png,0
346,dataset\sphere\raw\raw_052.png,0
347,dataset\sphere\raw\raw_308.png,0
348,dataset\sphere\raw\raw_301.png,0
349,dataset\sphere\raw\raw_026.png,0
350,dataset\sphere\raw\raw_341.png,0
351,dataset\sphere\raw\raw_039.png,0
352,dataset\sphere\raw\raw_436.png,0
353,dataset\sphere\raw\raw_175.png,0
354,dataset\sphere\raw\raw_116.png,0
355,dataset\sphere\raw\raw_033.png,0
356,dataset\sphere\raw\raw_282.png,0
357,dataset\sphere\raw\raw_399.png,0
358,dataset\sphere\raw\raw_235.png,0
359,dataset\sphere\raw\raw_277.png,0
360,dataset\cylinder\raw\raw_199.png,1
361,dataset\cylinder\raw\raw_480.png,1
362,dataset\cylinder\raw\raw_195.png,1
363,dataset\cylinder\raw\raw_188.png,1
364,dataset\cylinder\raw\raw_349.png,1
365,dataset\cylinder\raw\raw_258.png,1
366,dataset\cylinder\raw\raw_326.png,1
367,dataset\cylinder\raw\raw_247.png,1
368,dataset\cylinder\raw\raw_255.png,1
369,dataset\cylinder\raw\raw_297.png,1
370,dataset\cylinder\raw\raw_207.png,1
371,dataset\cylinder\raw\raw_209.png,1
372,dataset\cylinder\raw\raw_341.png,1
373,dataset\cylinder\raw\raw_111.png,1
374,dataset\cylinder\raw\raw_081.png,1
375,dataset\cylinder\raw\raw_031.png,1
376,dataset\cylinder\raw\raw_006.png,1
377,dataset\cylinder\raw\raw_493.png,1
378,dataset\cylinder\raw\raw_378.png,1
379,dataset\cylinder\raw\raw_082.png,1
380,dataset\cylinder\raw\raw_481.png,1
381,dataset\cylinder\raw\raw_008.png,1
382,dataset\cylinder\raw\raw_177.png,1
383,dataset\cylinder\raw\raw_215.png,1
384,dataset\cylinder\raw\raw_402.png,1
385,dataset\cylinder\raw\raw_484.png,1
386,dataset\cylinder\raw\raw_289.png,1
387,dataset\cylinder\raw\raw_488.png,1
388,dataset\cylinder\raw\raw_122.png,1
389,dataset\cylinder\raw\raw_440.png,1
390,dataset\cylinder\raw\raw_194.png,1
391,dataset\cylinder\raw\raw_132.png,1
392,dataset\cylinder\raw\raw_109.png,1
393,dataset\cylinder\raw\raw_459.png,1
394,dataset\cylinder\raw\raw_372.png,1
395,dataset\cylinder\raw\raw_211.png,1
396,dataset\cylinder\raw\raw_140.png,1
397,dataset\cylinder\raw\raw_217.png,1
398,dataset\cylinder\raw\raw_016.png,1
399,dataset\cylinder\raw\raw_045.png,1
400,dataset\cylinder\raw\raw_123.png,1
401,dataset\cylinder\raw\raw_010.png,1
402,dataset\cylinder\raw\raw_011.png,1
403,dataset\cylinder\raw\raw_350.png,1
404,dataset\cylinder\raw\raw_234.png,1
405,dataset\cylinder\raw\raw_381.png,1
406,dataset\cylinder\raw\raw_357.png,1
407,dataset\cylinder\raw\raw_024.png,1
408,dataset\cylinder\raw\raw_368.png,1
409,dataset\cylinder\raw\raw_136.png,1
410,dataset\cylinder\raw\raw_389.png,1
411,dataset\cylinder\raw\raw_113.png,1
412,dataset\cylinder\raw\raw_001.png,1
413,dataset\cylinder\raw\raw_328.png,1
414,dataset\cylinder\raw\raw_292.png,1
415,dataset\cylinder\raw\raw_114.png,1
416,dataset\cylinder\raw\raw_338.png,1
417,dataset\cylinder\raw\raw_294.png,1
418,dataset\cylinder\raw\raw_076.png,1
419,dataset\cylinder\raw\raw_084.png,1
420,dataset\cylinder\raw\raw_324.png,1
421,dataset\cylinder\raw\raw_086.png,1
422,dataset\cylinder\raw\raw_460.png,1
423,dataset\cylinder\raw\raw_242.png,1
424,dataset\cylinder\raw\raw_175.png,1
425,dataset\cylinder\raw\raw_078.png,1
426,dataset\cylinder\raw\raw_438.png,1
427,dataset\cylinder\raw\raw_420.png,1
428,dataset\cylinder\raw\raw_032.png,1
429,dataset\cylinder\raw\raw_462.png,1
430,dataset\cylinder\raw\raw_430.png,1
431,dataset\cylinder\raw\raw_277.png,1
432,dataset\cylinder\raw\raw_485.png,1
433,dataset\cylinder\raw\raw_150.png,1
434,dataset\cylinder\raw\raw_287.png,1
435,dataset\cylinder\raw\raw_138.png,1
436,dataset\cylinder\raw\raw_229.png,1
437,dataset\cylinder\raw\raw_198.png,1
438,dataset\cylinder\raw\raw_096.png,1
439,dataset\cylinder\raw\raw_380.png,1
440,dataset\cylinder\raw\raw_205.png,1
441,dataset\cylinder\raw\raw_233.png,1
442,dataset\cylinder\raw\raw_435.png,1
443,dataset\cylinder\raw\raw_424.png,1
444,dataset\cylinder\raw\raw_077.png,1
445,dataset\cylinder\raw\raw_030.png,1
446,dataset\cylinder\raw\raw_117.png,1
447,dataset\cylinder\raw\raw_447.png,1
448,dataset\cylinder\raw\raw_187.png,1
449,dataset\cylinder\raw\raw_094.png,1
450,dataset\cylinder\raw\raw_329.png,1
451,dataset\cylinder\raw\raw_141.png,1
452,dataset\cylinder\raw\raw_197.png,1
453,dataset\cylinder\raw\raw_426.png,1
454,dataset\cylinder\raw\raw_139.png,1
455,dataset\cylinder\raw\raw_305.png,1
456,dataset\cylinder\raw\raw_125.png,1
457,dataset\cylinder\raw\raw_313.png,1
458,dataset\cylinder\raw\raw_271.png,1
459,dataset\cylinder\raw\raw_019.png,1
460,dataset\cylinder\raw\raw_192.png,1
461,dataset\cylinder\raw\raw_474.png,1
462,dataset\cylinder\raw\raw_457.png,1
463,dataset\cylinder\raw\raw_475.png,1
464,dataset\cylinder\raw\raw_231.png,1
465,dataset\cylinder\raw\raw_263.png,1
466,dataset\cylinder\raw\raw_347.png,1
467,dataset\cylinder\raw\raw_067.png,1
468,dataset\cylinder\raw\raw_144.png,1
469,dataset\cylinder\raw\raw_304.png,1
470,dataset\cylinder\raw\raw_469.png,1
471,dataset\cylinder\raw\raw_176.png,1
472,dataset\cylinder\raw\raw_384.png,1
473,dataset\cylinder\raw\raw_174.png,1
474,dataset\cylinder\raw\raw_429.png,1
475,dataset\cylinder\raw\raw_137.png,1
476,dataset\cylinder\raw\raw_379.png,1
477,dataset\cylinder\raw\raw_293.png,1
478,dataset\cylinder\raw\raw_300.png,1
479,dataset\cylinder\raw\raw_386.png,1
480,dataset\cylinder\raw\raw_486.png,1
481,dataset\cylinder\raw\raw_393.png,1
482,dataset\cylinder\raw\raw_035.png,1
483,dataset\cylinder\raw\raw_118.png,1
484,dataset\cylinder\raw\raw_055.png,1
485,dataset\cylinder\raw\raw_063.png,1
486,dataset\cylinder\raw\raw_189.png,1
487,dataset\cylinder\raw\raw_092.png,1
488,dataset\cylinder\raw\raw_470.png,1
489,dataset\cylinder\raw\raw_286.png,1
490,dataset\cylinder\raw\raw_184.png,1
491,dataset\cylinder\raw\raw_325.png,1
492,dataset\cylinder\raw\raw_238.png,1
493,dataset\cylinder\raw\raw_261.png,1
494,dataset\cylinder\raw\raw_307.png,1
495,dataset\cylinder\raw\raw_441.png,1
496,dataset\cylinder\raw\raw_074.png,1
497,dataset\cylinder\raw\raw_401.png,1
498,dataset\cylinder\raw\raw_458.png,1
499,dataset\cylinder\raw\raw_433.png,1
500,dataset\cylinder\raw\raw_180.png,1
501,dataset\cylinder\raw\raw_170.png,1
502,dataset\cylinder\raw\raw_228.png,1
503,dataset\cylinder\raw\raw_262.png,1
504,dataset\cylinder\raw\raw_249.png,1
505,dataset\cylinder\raw\raw_051.png,1
506,dataset\cylinder\raw\raw_120.png,1
507,dataset\cylinder\raw\raw_498.png,1
508,dataset\cylinder\raw\raw_013.png,1
509,dataset\cylinder\raw\raw_044.png,1
510,dataset\cylinder\raw\raw_089.png,1
511,dataset\cylinder\raw\raw_267.png,1
512,dataset\cylinder\raw\raw_487.png,1
513,dataset\cylinder\raw\raw_014.png,1
514,dataset\cylinder\raw\raw_254.png,1
515,dataset\cylinder\raw\raw_167.png,1
516,dataset\cylinder\raw\raw_461.png,1
517,dataset\cylinder\raw\raw_376.png,1
518,dataset\cylinder\raw\raw_203.png,1
519,dataset\cylinder\raw\raw_419.png,1
520,dataset\cylinder\raw\raw_395.png,1
521,dataset\cylinder\raw\raw_406.png,1
522,dataset\cylinder\raw\raw_216.png,1
523,dataset\cylinder\raw\raw_101.png,1
524,dataset\cylinder\raw\raw_375.png,1
525,dataset\cylinder\raw\raw_360.png,1
526,dataset\cylinder\raw\raw_232.png,1
527,dataset\cylinder\raw\raw_007.png,1
528,dataset\cylinder\raw\raw_423.png,1
529,dataset\cylinder\raw\raw_471.png,1
530,dataset\cylinder\raw\raw_494.png,1
531,dataset\cylinder\raw\raw_445.png,1
532,dataset\cylinder\raw\raw_273.png,1
533,dataset\cylinder\raw\raw_025.png,1
534,dataset\cylinder\raw\raw_075.png,1
535,dataset\cylinder\raw\raw_131.png,1
536,dataset\cylinder\raw\raw_345.png,1
537,dataset\cylinder\raw\raw_047.png,1
538,dataset\cylinder\raw\raw_057.png,1
539,dataset\cylinder\raw\raw_356.png,1
540,dataset\cylinder\raw\raw_274.png,1
541,dataset\cylinder\raw\raw_026.png,1
542,dataset\cylinder\raw\raw_178.png,1
543,dataset\cylinder\raw\raw_295.png,1
544,dataset\cylinder\raw\raw_110.png,1
545,dataset\cylinder\raw\raw_358.png,1
546,dataset\cylinder\raw\raw_058.png,1
547,dataset\cylinder\raw\raw_039.png,1
548,dataset\cylinder\raw\raw_240.png,1
549,dataset\cylinder\raw\raw_365.png,1
550,dataset\cylinder\raw\raw_124.png,1
551,dataset\cylinder\raw\raw_004.png,1
552,dataset\cylinder\raw\raw_363.png,1
553,dataset\cylinder\raw\raw_371.png,1
554,dataset\cylinder\raw\raw_340.png,1
555,dataset\cylinder\raw\raw_361.png,1
556,dataset\cylinder\raw\raw_112.png,1
557,dataset\cylinder\raw\raw_012.png,1
558,dataset\cylinder\raw\raw_200.png,1
559,dataset\cylinder\raw\raw_143.png,1
560,dataset\cylinder\raw\raw_062.png,1
561,dataset\cylinder\raw\raw_268.png,1
562,dataset\cylinder\raw\raw_276.png,1
563,dataset\cylinder\raw\raw_496.png,1
564,dataset\cylinder\raw\raw_394.png,1
565,dataset\cylinder\raw\raw_052.png,1
566,dataset\cylinder\raw\raw_056.png,1
567,dataset\cylinder\raw\raw_369.png,1
568,dataset\cylinder\raw\raw_005.png,1
569,dataset\cylinder\raw\raw_282.png,1
570,dataset\cylinder\raw\raw_225.png,1
571,dataset\cylinder\raw\raw_230.png,1
572,dataset\cylinder\raw\raw_387.png,1
573,dataset\cylinder\raw\raw_048.png,1
574,dataset\cylinder\raw\raw_079.png,1
575,dataset\cylinder\raw\raw_434.png,1
576,dataset\cylinder\raw\raw_319.png,1
577,dataset\cylinder\raw\raw_374.png,1
578,dataset\cylinder\raw\raw_151.png,1
579,dataset\cylinder\raw\raw_090.png,1
580,dataset\cylinder\raw\raw_296.png,1
581,dataset\cylinder\raw\raw_256.png,1
582,dataset\cylinder\raw\raw_080.png,1
583,dataset\cylinder\raw\raw_412.png,1
584,dataset\cylinder\raw\raw_291.png,1
585,dataset\cylinder\raw\raw_185.png,1
586,dataset\cylinder\raw\raw_466.png,1
587,dataset\cylinder\raw\raw_018.png,1
588,dataset\cylinder\raw\raw_105.png,1
589,dataset\cylinder\raw\raw_015.png,1
590,dataset\cylinder\raw\raw_133.png,1
591,dataset\cylinder\raw\raw_135.png,1
592,dataset\cylinder\raw\raw_227.png,1
593,dataset\cylinder\raw\raw_142.png,1
594,dataset\cylinder\raw\raw_432.png,1
595,dataset\cylinder\raw\raw_421.png,1
596,dataset\cylinder\raw\raw_223.png,1
597,dataset\cylinder\raw\raw_087.png,1
598,dataset\cylinder\raw\raw_323.png,1
599,dataset\cylinder\raw\raw_129.png,1
600,dataset\cylinder\raw\raw_161.png,1
601,dataset\cylinder\raw\raw_222.png,1
602,dataset\cylinder\raw\raw_355.png,1
603,dataset\cylinder\raw\raw_266.png,1
604,dataset\cylinder\raw\raw_239.png,1
605,dataset\cylinder\raw\raw_337.png,1
606,dataset\cylinder\raw\raw_399.png,1
607,dataset\cylinder\raw\raw_477.png,1
608,dataset\cylinder\raw\raw_102.png,1
609,dataset\cylinder\raw\raw_283.png,1
610,dataset\cylinder\raw\raw_243.png,1
611,dataset\cylinder\raw\raw_250.png,1
612,dataset\cylinder\raw\raw_335.png,1
613,dataset\cylinder\raw\raw_083.png,1
614,dataset\cylinder\raw\raw_391.png,1
615,dataset\cylinder\raw\raw_196.png,1
616,dataset\cylinder\raw\raw_439.png,1
617,dataset\cylinder\raw\raw_157.png,1
618,dataset\cylinder\raw\raw_284.png,1
619,dataset\cylinder\raw\raw_456.png,1
620,dataset\cylinder\raw\raw_472.png,1
621,dataset\cylinder\raw\raw_098.png,1
622,dataset\cylinder\raw\raw_236.png,1
